98.6228256225586,439.3170769577026
96.2759553194046,443.71745877611636
95.625,448.5572026014328
97.25118130135537,453.2520868778229
99.80511641773582,457.48363531404175
102.87907535576821,461.42487779818475
106.16882655444742,465.1541863437742
110.3200328004919,467.9214931859169
114.51185371625425,470.66602872657774
118.80035724389555,473.21898168373104
123.18283568143845,475.63775002110003
127.71182812500001,477.75782421875
132.34870165586472,479.52517541396617
137.2016944885254,480.7384236221314
142.0586820244789,481.9526705061197
146.949462890625,482.95289257812493
151.7927579563111,482.93026189777254
156.46154880523682,481.1993902683258
159.35711887228487,477.1960933059454
158.85990160502493,472.22126739285886
158.18861383843418,467.27267911458017
156.56968182969092,462.5511538517475
153.5673840335682,458.6570895001404
150.13629043096304,455.01612708988785
146.7048039548099,451.3793859527558
143.2544515741174,447.7721993729409
139.79139033757383,444.151726262009
136.34216626005946,440.54571927188033
132.88088032442465,436.9271021573531
129.42534334614174,433.3144953164209
125.96871478442336,429.7007472746244
122.51120783016086,426.08608091335
118.82769399547578,422.7158000268936
114.00175711512566,422.25
109.53813457489014,424.2128620147705
105.21757691407204,426.7328346669674
100.87780705950456,429.2127758275601
96.53793482818503,431.69277549086837
92.19826807734742,434.17265773331746
88.55711830319464,437.3512149117887
86.8585965782404,441.99617938447
85.50587368011475,446.7979850769043
81.2928353254795,448.2775498777628
76.5610712890625,446.64605712890625
73.31102634966373,442.8562129586935
70.98640643584729,438.48220843076706
69.1375690460205,433.85687512207033
68.50136678624153,428.8974818134308
68.61803025725484,423.921564373374
69.26454601708055,418.9814315661788
70.63984659321095,414.15606852506755
72.00803175345064,409.3556705464721
73.37795315352687,404.54918081769256
74.7473570673067,399.7445067351015
76.1191223796751,394.93154747785667
77.48712535324692,390.13178871721027
78.8601909324862,385.3142673592791
80.23205522346497,380.5009608268738
80.35252448916435,375.5184124257564
80.99296985194087,370.55481854304674
81.6333096739836,365.5920426244773
82.27187587693334,360.6430126480162
84.77923421747983,356.5957657825202
88.81354347104207,353.6916655562818
93.06330227851868,351.07642936706543
97.32831001281738,348.43543124198914
101.5576171875,345.7921142578125
104.27942562103271,341.66164459228514
104.01017761230469,336.86823681640624
100.50917136669159,333.4049318431616
95.76184287834168,332.99560555815697
91.16080332446099,334.277196675539
