448.12024391174316,262.125
438.3974544060528,263.4642692897469
429.12489406476914,267.20218685794623
419.5050407411251,269.3448215487059
409.5096491622925,269.06327179718016
399.64870047569275,267.401872346878
389.7879406666034,265.7391494990694
379.9303537335363,264.0769616621076
369.99998474121094,263.04445953369134
360.04307556152344,262.08626763916016
350.3018378019333,259.8284016315937
340.5344080924988,257.63268800830843
330.74785570800304,255.6073149740696
321.00596560645846,253.3789570585359
311.30856884765626,251.0039520263672
302.73143548928203,246.05053829960525
294.8199370884448,240.1451572296172
287.1755611811876,234.10058837282656
282.7229679231644,239.450158536911
282.18063790090383,249.35117690190674
284.4299657051563,259.03080478358265
289.8384338760376,267.3384338760376
289.7171250620503,272.86660773508436
280.19802919487654,275.6409608003795
270.2407114868164,275.8493604736328
260.638068538025,273.31609342060983
251.10281948000193,270.3291550835967
242.61842347495258,265.5953908999562
236.59504639983174,257.6590500985384
234.28314940567316,247.98822451159356
234.5402324348688,238.03057081151007
240.06109582805632,229.89752880382537
242.32761872813106,223.56930311787127
232.4820197139978,221.81301579797267
222.707409770146,220.9035239070654
213.08166038143634,223.60311619091033
206.39122227478026,229.98871421813965
201.93183020651338,238.63739231228828
201.63808326423168,248.35258200573918
193.8850108471811,242.06965703889728
187.903701108098,234.13415376842022
185.4012390975952,224.4596872329712
181.03426464843747,215.46645996093747
177.82195404815673,206.0600963745117
176.7173477318883,196.15143278062345
177.7241216315478,186.25407283329963
182.95199433678388,178.08149947905542
190.88480228371918,172.04810646261274
200.47348361365496,170.776360639289
207.3748763501644,177.61872072422506
208.142349609375,187.255138671875
207.27132152105867,197.0835898080021
200.6213737965375,203.91247811998426
206.7634710073471,207.71033946323394
216.64614315415918,208.69299246557057
226.47749308395385,207.06365207481383
234.99194744873046,202.4661718444824
242.99349657356737,196.4867429499626
248.88695972442628,188.66497353363036
251.1495256626606,178.99655230343342
248.44729232192037,169.8267922103405
239.33603314208983,165.8453028564453
233.3776878480911,158.04090253162383
236.56934533023835,163.95697764205931
245.80842147130704,167.28232815537228
255.77366945791243,167.55871652710437
265.766334151268,167.438
275.43402685153484,169.473730632022
284.49265292286873,173.61569835889338
289.5113960723877,182.0675086517334
290.99817877286114,174.15355764786898
290.17228235607035,164.18879293744638
287.86326956176754,154.57903074645995
284.4187719923556,145.21535721983014
279.8567307357788,136.34954738616943
273.6442729358673,128.5192729358673
266.5694054913074,121.44440549130738
259.89174198806285,114.24863201081753
250.01971435546875,112.68800000000002
241.47374019026756,112.77846752378345
250.45727241039276,110.79350230693817
248.99729339599605,100.92865295410157
246.33004876124858,91.35922377157212
240.74787084284424,83.32860357958079
232.43245884180067,78.04072991657257
224.23760646438598,72.48358807468414
214.57084111022948,70.10873661041259
204.63155644226072,69.14320240783691
194.6298513330985,69.30153759714774
196.8886231422424,75.63247185325623
202.48718930447103,83.87182957911492
206.70619226551054,92.92740553176404
